time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.8600000000000012,8.575775293750898,17.210124294428176,23.899598700203573,0.06843040425233138,0.10061786571813602,0.0,-0.7690742065703609,0.4755866106362772,4.252076292303074,0.043498481089084357,0.06681240531155147,0.0,438.14282271905597,439.21220166272354,438.1871910960496,440.03468380104283
1.9200000000000013,8.527523928416956,17.240081192978845,24.15768250707662,0.07115737694722579,0.10481647050625753,0.0,-0.8396868247145903,0.5232142344890359,4.350238165546576,0.049089979587045494,0.07565127633211893,0.0,454.66595566350156,455.37720104452535,455.68043625083806,456.1283777562488
1.9800000000000013,8.475464191246273,17.272602039762525,24.41676747320915,0.07434736307385759,0.10953610312379691,0.0,-0.89602684216321,0.5610623201332671,4.2860724138028905,0.06027411548769172,0.08408316369285791,0.0,402.2174803291382,402.98610486387645,403.33562672019985,404.34671687075326
2.0400000000000014,8.420020210033325,17.30739519823397,24.671332028111667,0.07814910423300603,0.11428031654709603,0.0,-0.9525115835357458,0.5990011087143204,4.199628382558912,0.06891401457459824,0.06646479429955028,0.0,396.34469800060106,394.72765506274004,394.11317411997436,394.91448597249075
2.1000000000000014,8.360002975667284,17.34528212048789,24.930308699680943,0.08239245967136277,0.1182697613441297,0.0,-1.0484481832083787,0.6643224780725593,4.4318783560935495,0.0741126915819178,0.0665425758935673,0.0,495.9400437139768,495.9485444408093,495.136903814052,495.52250206098245
2.1600000000000015,8.294907025403889,17.386652432419346,25.19671101964211,0.0876590250977376,0.12265338799983105,0.0,-1.1217905604268412,0.7151127007727267,4.447985683211261,0.10640085748149868,0.0836507858378666,0.0,430.16467243195575,431.61538485286053,431.60977944767586,434.33278311444536
2.2200000000000015,8.22519812552159,17.431260579389384,25.465082308035438,0.0939649696572964,0.12733255307050584,0.0,-1.2022798784437536,0.7723921597899874,4.4973359676939735,0.10236183758320788,0.06316884259734316,0.0,444.47833886720224,442.80111161003936,442.8987848348276,442.57611816478135
2.2800000000000016,8.150678287060478,17.479346228327703,25.735568910034782,0.10097192730717719,0.1308549792722964,0.0,-1.28204113343678,0.8310412867907758,4.518613485060262,0.13611148703476633,0.04782638573046044,0.0,435.2011225758517,433.9173237195684,433.9393254097448,436.7754268733003
2.3400000000000016,8.071039365515398,17.531290898101496,26.0093303061921,0.1090908710844598,0.13396564701996283,0.0,-1.372848560127585,0.9012085095352188,4.606186364901238,0.13367661427933933,0.05886290041233716,0.0,456.3667593588911,457.2485678875626,456.60408988036573,456.4261519279108
2.4000000000000017,7.985805442201763,17.587670599542115,26.288878291748,0.11751277995941223,0.13826809523879025,0.0,-1.4686377442766057,0.9788899141708965,4.7113754932561,0.15117670874584668,0.08954238753230317,0.0,461.8525566866737,464.26972684861477,462.91846483281773,464.3108439698535
2.4600000000000017,7.894454068978514,17.649115987747123,26.576609818902128,0.1261716660731116,0.14442951932696424,0.0,-1.5769621689257096,1.0701687207465693,4.878600280891319,0.12482442870635736,0.12081835848117145,0.0,482.5963229739777,484.9593614283798,484.1904127484186,482.2207620713456
2.520000000000002,7.7965981854457445,17.716097973615838,26.87334519045634,0.1338088210507209,0.1515878946760436,0.0,-1.6855814878877042,1.1632541203346198,5.0116068602388255,0.13179873447330553,0.11609952580054983,0.0,475.7168550989814,475.3671211255033,475.17700995616406,475.7250124416387
2.580000000000002,7.69171951058475,17.789130913074008,27.180245553018754,0.14166007656052582,0.158678126371675,0.0,-1.8110495498737162,1.2719225962818959,5.217011107132783,0.1288972103698645,0.12201697941033919,0.0,498.6409092243987,499.08390924657624,498.6713844791456,498.47303058804516
2.640000000000002,7.579492634375302,17.86855055689927,27.49723421897394,0.1494776151689141,0.1655520037616407,0.0,-1.9305022822999396,1.3760796981471366,5.348197343923653,0.13294322549249002,0.09233678053657185,0.0,480.5204113451398,478.27504760779607,479.9170580589768,480.23827235893276
2.700000000000002,7.460113686013912,17.954238447649537,27.821087609778953,0.1569992200984469,0.17055822925219566,0.0,-2.0492598333966985,1.4808473481398734,5.446002092980509,0.10248129113287123,0.05228807296097793,0.0,472.94694114846,469.8564402515659,473.4167525885725,471.0794290215403
2.760000000000002,7.333617148721876,18.046255797438107,28.15014631245754,0.16308925413265207,0.1741509468260567,0.0,-2.16755982072371,1.5868798803957866,5.521867170765676,0.09946492280433328,0.07186150251222513,0.0,466.04623159618603,467.5761487013081,467.10175590190875,466.8747932869357
2.820000000000002,7.199971834015483,18.144720296375777,28.48354150133792,0.1687219958652948,0.178379484127678,0.0,-2.287635306511751,1.695710049671008,5.590546633907874,0.07934289206586381,0.06755051359513364,0.0,465.54570145220106,465.21174585763134,467.94709239051053,466.38463380080907
2.880000000000002,7.059845441998317,18.249056122914116,28.816589942009507,0.1740166497126454,0.18234294807394225,0.0,-2.383625730238307,1.7825343123648105,5.511132587508366,0.1018247214519614,0.06289294068880719,0.0,419.6485661339602,419.24750091681557,418.62601234402814,420.58492952564046
2.940000000000002,6.9131808911652755,18.359347273113098,29.14861989731267,0.18062237032717565,0.18660029079835816,0.0,-2.5055283435953193,1.8943141993914054,5.555856451741618,0.12291694440705811,0.08352624615167122,0.0,459.1112982791648,460.7493505938159,459.9001509433067,461.57808355917086
